Advertiser,Date,Device,Type,First Seen,Last Seen,Link to Creative,Spend,Impressions
Andersen Corporation,4/1/2025,OTT,Video,4/9/2025,4/17/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/1742205dccb068cd/media,7996.5403,335216
Andersen Corporation,4/1/2025,YouTube,Video,4/4/2025,5/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/da904f832f44bc1d/media,1737.7191,1124243
Andersen Corporation,4/1/2025,YouTube,Video,4/7/2025,4/16/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/298491d5cf825d26/media,418.0591,270469
Andersen Corporation,4/1/2025,Instagram,Reel Post,3/28/2025,4/24/2025,,777.881,102450
Andersen Corporation,4/1/2025,YouTube,Video,4/4/2025,4/15/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/ab0aa3c502c7fe84/media,1174.8159,760064
Andersen Corporation,4/1/2025,YouTube,Video,2/25/2025,4/13/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/8ac1e0c109eaaa17/media,25.1946,16300
Andersen Corporation,4/1/2025,Desktop Video,Video,4/6/2025,4/22/2025,https://s3.amazonaws.com/YM_Ads/8nbmeg5x.mp4,188.3481,38084
Andersen Corporation,4/1/2025,Desktop Display,Image,3/21/2025,6/1/2025,https://s3.amazonaws.com/YM_Ads/vKrW67PZERj4V-zRoKykzw.gif,3059.5039,103253
Andersen Corporation,4/1/2025,Instagram,Reel Post,1/19/2024,4/26/2025,,253.584,33398
Andersen Corporation,4/1/2025,YouTube,Video,4/2/2025,4/2/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/feb1e3d9d0766185/media,25.1321,16260
Andersen Corporation,4/1/2025,Instagram,Reel Post,4/5/2025,4/27/2025,,1706.4743,224752
Andersen Corporation,4/1/2025,YouTube,Video,4/2/2025,4/14/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d922e4396f967b59/media,249.3721,161334
Andersen Corporation,4/1/2025,YouTube,Video,4/9/2025,4/9/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7faed727f1aa87db/media,23.4739,15187
Andersen Corporation,4/1/2025,YouTube,Video,4/5/2025,4/5/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/3e2988ebab343184/media,25.5016,16499
Andersen Corporation,4/1/2025,Facebook,Photo Post,3/16/2025,4/1/2025,https://s3.amazonaws.com/YM_Ads/-4739712246352939551.png,586.784,88066
Andersen Corporation,4/1/2025,YouTube,Video,4/1/2025,5/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/03b1e590e81021e9/media,4817.0745,3116457
Andersen Corporation,4/1/2025,Facebook,Photo Post,1/4/2024,6/1/2025,https://s3.amazonaws.com/YM_Ads/-7696615787085246910.png,16966.264,2546316
Andersen Corporation,4/1/2025,YouTube,Video,2/10/2025,4/8/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/e5321d17786afe42/media,24.6939,15976
Andersen Corporation,4/1/2025,OTT,Video,4/7/2025,5/31/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/252e2535909e9510/media,4367.7528,169331
Andersen Corporation,4/1/2025,Instagram,Photo Post,1/4/2024,6/1/2025,https://s3.amazonaws.com/YM_Ads/-7696615787085246910.png,378.5246,49854
Andersen Corporation,4/1/2025,OTT,Video,3/22/2025,5/18/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/bb3e027a388df62f/media,7773.7128,316297
Andersen Corporation,4/1/2025,Desktop Display,HTML5,4/4/2024,5/30/2025,https://s3.amazonaws.com/YM_Ads/I0WRr9F8-DZrGIxn1uIA1Q.png,1087.249,368731
Andersen Corporation,4/1/2025,Mobile Display,Image,3/21/2025,6/1/2025,https://s3.amazonaws.com/YM_Ads/vKrW67PZERj4V-zRoKykzw.gif,64.2209,2792
Andersen Corporation,4/1/2025,Facebook,Link Post,8/26/2024,5/1/2025,https://s3.amazonaws.com/YM_Ads/6874751887605767253.png,32968.7536,4947972
Andersen Corporation,4/1/2025,YouTube,Video,4/8/2025,4/18/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/1742205dccb068cd/media,51.2482,33156
Andersen Corporation,4/1/2025,YouTube,Video,4/24/2025,4/24/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/dc4c6357b6f89c8c/media,28.439,18399
Andersen Corporation,4/1/2025,Instagram,Unknown Post Type,4/2/2025,4/30/2025,,1804.1359,237613
Andersen Corporation,4/1/2025,Desktop Display,HTML5,1/23/2024,5/31/2025,https://s3.amazonaws.com/YM_Ads/XktYRNugKPebR4zTWXjQVQ.png,1665.9757,611151
Andersen Corporation,4/1/2025,Desktop Display,HTML5,1/13/2025,4/5/2025,https://s3.amazonaws.com/YM_Ads/MJM5Cue_Z3GcwELnVGiv8w.png,24.8032,2624
Andersen Corporation,4/1/2025,YouTube,Video,4/1/2025,4/7/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/fa84b4e89df443ed/media,73.9896,47868
Andersen Corporation,4/1/2025,YouTube,Video,4/7/2025,5/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6aafabab2d048954/media,173.7002,112377
Andersen Corporation,4/1/2025,Desktop Display,HTML5,1/13/2024,5/31/2025,https://s3.amazonaws.com/YM_Ads/biciKXUw3Sa_s2dVFlfqrA.png,253.8581,58014
Andersen Corporation,4/1/2025,YouTube,Video,4/1/2025,5/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7da5dbd869b89335/media,1436.225,929178
Andersen Corporation,4/1/2025,YouTube,Video,3/28/2025,4/15/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d572fc6dad06d694/media,73.7952,47742
Andersen Corporation,4/1/2025,YouTube,Video,4/1/2025,4/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/dbf17f8a342e7c05/media,6035.8534,3904981
Andersen Corporation,4/1/2025,OTT,Video,4/7/2025,4/20/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/1e6f9617e4950537/media,5018.1738,185213
Andersen Corporation,4/1/2025,YouTube,Video,4/4/2025,4/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6550cba5aecb7d5e/media,1302.811,842871
Andersen Corporation,4/1/2025,YouTube,Video,4/18/2025,4/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/5bb10330617141bd/media,51.3152,33199
Andersen Corporation,4/1/2025,Instagram,Reel Post,3/25/2025,5/21/2025,https://s3.amazonaws.com/YM_Ads/-7147667859954603655.png,843.7806,111132
Andersen Corporation,4/1/2025,YouTube,Video,4/14/2025,4/14/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/03c229aecf2c962b/media,23.9862,15518
Andersen Corporation,4/1/2025,YouTube,Video,4/4/2025,4/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/c4f9de6b3e810ace/media,739.3621,478338
Andersen Corporation,4/1/2025,Instagram,Reel Post,9/1/2024,4/19/2025,,131.8354,17363
Andersen Corporation,4/1/2025,YouTube,Video,4/5/2025,4/24/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/80586c156402ca1d/media,500.3584,323714
Andersen Corporation,4/1/2025,YouTube,Video,4/4/2025,5/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/c8a807b90827dfb8/media,1026.4843,664095
Andersen Corporation,4/1/2025,YouTube,Video,3/25/2025,4/14/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/08defc0504463416/media,49.1808,31818
Andersen Corporation,4/1/2025,YouTube,Video,4/17/2025,4/17/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4cbb2bddb4fb5a78/media,26.2205,16964
Andersen Corporation,4/1/2025,OTT,Video,3/4/2025,4/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/79e48a942950e773/media,29912.4725,1229308
Andersen Corporation,4/1/2025,Facebook,Photo Post,1/24/2025,5/31/2025,https://s3.amazonaws.com/YM_Ads/6307689594725595122.png,1692.4616,254007
Andersen Corporation,4/1/2025,OTT,Video,10/27/2024,5/28/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d5cf0d986adf7042/media,1305.7956,53130
Andersen Corporation,4/1/2025,Instagram,Unknown Post Type,4/24/2024,6/1/2025,,514.8112,67803
Andersen Corporation,4/1/2025,Instagram,Photo Post,3/9/2024,4/22/2025,https://s3.amazonaws.com/YM_Ads/-5543168253690609040.png,129.6325,17073
Andersen Corporation,4/1/2025,Instagram,Link Post,8/26/2024,5/1/2025,https://s3.amazonaws.com/YM_Ads/6874751887605767253.png,130.2097,17149
Andersen Corporation,4/1/2025,OTT,Video,3/10/2025,5/8/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b6a6622b2c73863a/media,7849.1874,315274
Andersen Corporation,4/1/2025,OTT,Video,2/24/2025,4/25/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d572fc6dad06d694/media,21903.2812,838114
Andersen Corporation,4/1/2025,YouTube,Video,7/5/2023,4/15/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/2c5181b942d1272e/media,48.6006,31442
Andersen Corporation,4/1/2025,YouTube,Video,4/12/2025,4/12/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/1c492642d8748795/media,24.4646,15828
Andersen Corporation,4/1/2025,Desktop Display,Image,4/21/2025,4/21/2025,https://s3.amazonaws.com/YM_Ads/veDhhEFFceWbIHBnIQVjhA.gif,81.0513,6030
Andersen Corporation,4/1/2025,YouTube,Video,4/1/2025,4/26/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/0ddd5be81881fe8a/media,225.9929,146211
Andersen Corporation,4/1/2025,OTT,Video,4/6/2025,5/12/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/67f6b9b032d4a28d/media,17580.9929,676712
Andersen Corporation,4/1/2025,Desktop Display,HTML5,1/10/2024,5/31/2025,https://s3.amazonaws.com/YM_Ads/MAFBwpYFs0_dkfX2SKVUJw.png,3248.6061,761342
Andersen Corporation,4/1/2025,Instagram,Reel Post,4/8/2025,4/8/2025,https://s3.amazonaws.com/YM_Ads/-7635624611898517081.png,267.2998,35204
Andersen Corporation,4/1/2025,Instagram,Story Post,2/24/2025,4/15/2025,https://s3.amazonaws.com/YM_Ads/-4825374852727798933.png,135.3127,17821
Andersen Corporation,4/1/2025,YouTube,Video,4/13/2025,4/13/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/0032b75ef85754b8/media,25.1946,16300
Andersen Corporation,4/1/2025,Instagram,Story Post,3/21/2025,5/23/2025,https://s3.amazonaws.com/YM_Ads/1109257311829156809.png,252.3697,33238
Andersen Corporation,4/1/2025,Mobile Display,Image,4/4/2025,4/22/2025,https://s3.amazonaws.com/YM_Ads/a58Raectwbi4oAHp-YBetg.jpg,415.8438,20420
Andersen Corporation,4/1/2025,YouTube,Video,4/22/2025,4/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d95b4489c97eb6d4/media,25.7527,16661
Andersen Corporation,4/1/2025,OTT,Video,2/24/2025,4/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6d5544fefe9b4ebe/media,19901.1255,760297
Andersen Corporation,4/1/2025,YouTube,Video,4/13/2025,4/13/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/12a78116168c4bca/media,25.1946,16300
Andersen Corporation,4/1/2025,OTT,Video,3/10/2025,5/6/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/2aa75de06195b04a/media,3207.3557,134453
Andersen Corporation,4/1/2025,OTT,Video,4/15/2025,5/8/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6a972822483c3910/media,17977.5691,721030
Andersen Corporation,4/1/2025,YouTube,Video,4/10/2025,4/10/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/e592d05a53984ecb/media,48.0394,31080
Andersen Corporation,4/1/2025,Mobile Display,Image,7/30/2024,5/23/2025,https://s3.amazonaws.com/YM_Ads/oLiSueukqdJtK5gEAXFxqA.jpg,26.8816,11398
Andersen Corporation,4/1/2025,Instagram,Reel Post,2/24/2025,4/15/2025,https://s3.amazonaws.com/YM_Ads/-4825374852727798933.png,4854.652,639382
Andersen Corporation,4/1/2025,OTT,Video,4/10/2025,5/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/acf04aea92063acd/media,14946.8778,545351
Andersen Corporation,4/1/2025,YouTube,Video,4/18/2025,4/24/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/bcfa494ef8c34023/media,81.5475,52759
Andersen Corporation,4/1/2025,Instagram,Unknown Post Type,3/8/2025,4/1/2025,,281.2602,37044
Andersen Corporation,4/1/2025,Instagram,Reel Post,2/9/2025,5/1/2025,,1449.4276,190895
Andersen Corporation,4/1/2025,Instagram,Reel Post,4/2/2025,4/30/2025,,384.0211,50577
Andersen Corporation,4/1/2025,YouTube,Video,4/4/2025,4/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/81eff6be8af7a21b/media,814.8072,527148
Andersen Corporation,4/1/2025,YouTube,Video,4/8/2025,4/25/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/53d42ede07a1f246/media,129.8337,83997
Andersen Corporation,4/1/2025,OTT,Video,3/16/2025,4/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/bd5d32e9b9bc06a0/media,12672.9526,531252
Andersen Corporation,4/1/2025,Instagram,Photo Post,4/12/2025,4/12/2025,https://s3.amazonaws.com/YM_Ads/4594869761978247249.png,130.2097,17149
Andersen Corporation,4/1/2025,YouTube,Video,4/4/2025,4/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/c6b6ba03975661e7/media,1781.3151,1152444
Andersen Corporation,4/1/2025,YouTube,Video,4/10/2025,4/10/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/cf5098ad6e992bb8/media,48.0394,31080
Andersen Corporation,4/1/2025,OTT,Video,4/7/2025,5/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/5f15c42bbd476412/media,7077.1,282907
Andersen Corporation,4/1/2025,Instagram,Reel Post,4/1/2025,4/30/2025,,1526.9139,201102
Andersen Corporation,4/1/2025,Instagram,Unknown Post Type,9/10/2024,5/23/2025,,130.2097,17149
Andersen Corporation,4/1/2025,OTT,Video,3/4/2025,5/6/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/eed378935525ea4e/media,16640.7534,604009
Andersen Corporation,4/1/2025,YouTube,Video,3/25/2025,4/16/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/ecfb6398c947a923/media,99.0196,64062
Andersen Corporation,4/1/2025,Instagram,Photo Post,2/24/2025,4/15/2025,https://s3.amazonaws.com/YM_Ads/-4825374852727798933.png,659.2422,86825
Andersen Corporation,4/1/2025,YouTube,Video,4/5/2025,4/6/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/51356e921d59b577/media,51.5914,33378
Andersen Corporation,4/1/2025,Desktop Display,Image,1/14/2025,4/3/2025,https://s3.amazonaws.com/YM_Ads/TSPCeCI9y96J3cpexctoqA.jpg,12.3481,4187
Andersen Corporation,4/1/2025,Instagram,Reel Post,4/27/2025,5/30/2025,,1264.3396,166518
Andersen Corporation,4/1/2025,Desktop Display,HTML5,4/9/2024,5/26/2025,https://s3.amazonaws.com/YM_Ads/Xn3grjewaEXX4z8wz2HW1g.png,501.4559,89134
Andersen Corporation,4/1/2025,YouTube,Video,4/1/2025,4/15/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/14317e5eb92c841f/media,123.4845,79889
Andersen Corporation,4/1/2025,OTT,Video,2/5/2025,4/11/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/1bf5d2f3ced7c267/media,14547.9728,446158
Andersen Corporation,4/1/2025,YouTube,Video,4/19/2025,4/20/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/f11066aade1bffed/media,56.5097,36560
Andersen Corporation,4/1/2025,OTT,Video,7/17/2023,4/10/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/2b86c061267bd5fb/media,5545.3547,232462
Andersen Corporation,4/1/2025,YouTube,Video,3/3/2025,4/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/ae97b1453783373d/media,249.6547,161520
Andersen Corporation,4/1/2025,YouTube,Video,4/13/2025,4/17/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/acf04aea92063acd/media,76.4129,49437
Andersen Corporation,4/1/2025,Instagram,Unknown Post Type,4/1/2025,4/30/2025,,2631.467,346577
Andersen Corporation,4/1/2025,YouTube,Video,4/1/2025,4/14/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/19eb19e9592f6118/media,621.225,401912
Andersen Corporation,4/1/2025,Instagram,Photo Post,4/8/2025,4/8/2025,https://s3.amazonaws.com/YM_Ads/-7635624611898517081.png,133.6499,17602
Andersen Corporation,4/1/2025,YouTube,Video,4/29/2025,4/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/fbfc3593adb58fd0/media,24.7609,16019
Andersen Corporation,4/1/2025,YouTube,Video,4/13/2025,4/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/f2f20e32c5a3ad00/media,124.7766,80725
Andersen Corporation,4/1/2025,YouTube,Video,8/30/2023,4/15/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/63537325a4c7ee83/media,48.6006,31442
Andersen Corporation,4/1/2025,YouTube,Video,4/5/2025,4/6/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/1b75e1bd62d5bf84/media,205.7774,133132
Andersen Corporation,4/1/2025,YouTube,Video,2/18/2025,4/7/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/e1aa26b536ef07aa/media,49.0241,31716
Andersen Corporation,4/1/2025,YouTube,Video,4/23/2025,4/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/5eb97c8ca2f3aba8/media,27.1332,17554
Andersen Corporation,4/1/2025,Facebook,Photo Post,11/2/2024,5/14/2025,https://s3.amazonaws.com/YM_Ads/-1637855032960010113.png,11725.1618,1759721
Andersen Corporation,4/1/2025,Facebook,Photo Post,4/8/2025,4/8/2025,https://s3.amazonaws.com/YM_Ads/-7635624611898517081.png,4505.6365,676208
Andersen Corporation,4/1/2025,YouTube,Video,4/13/2025,4/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b4eb7c84bd94fd5b/media,74.9533,48492
Andersen Corporation,4/1/2025,YouTube,Video,4/4/2025,4/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/622b41b12899b55a/media,178.3018,115354
Andersen Corporation,4/1/2025,YouTube,Video,2/6/2025,4/8/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/9ebd03ef18ebfca2/media,24.6939,15976
Andersen Corporation,4/1/2025,Desktop Display,HTML5,12/21/2023,6/1/2025,https://s3.amazonaws.com/YM_Ads/oqGvNF-VFvjAQeo7QThKoA.png,3048.2628,842214
Andersen Corporation,4/1/2025,YouTube,Video,4/17/2025,4/17/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b0cc39996f2d4dd9/media,26.2205,16964
Andersen Corporation,4/1/2025,YouTube,Video,4/5/2025,4/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/836491fd065c0fcf/media,1438.1814,930453
Andersen Corporation,4/1/2025,Instagram,Unknown Post Type,4/5/2025,4/27/2025,,257.4439,33906
Andersen Corporation,4/1/2025,OTT,Video,4/9/2025,5/20/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/1dcd6368a5fe42d2/media,22413,939555
Andersen Corporation,4/1/2025,YouTube,Video,4/1/2025,4/18/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7a0fe005eef496b6/media,76.7143,49632
Andersen Corporation,4/1/2025,OTT,Video,2/24/2025,4/8/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/e5321d17786afe42/media,4925.0908,206460
Andersen Corporation,4/1/2025,YouTube,Video,4/5/2025,4/25/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/2a8ed84b54bfd093/media,174.3124,112774
Andersen Corporation,4/1/2025,OTT,Video,4/3/2025,4/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7356f2aaaa82ad52/media,19255.3206,807187
Andersen Corporation,4/1/2025,Desktop Display,HTML5,6/12/2024,5/29/2025,https://s3.amazonaws.com/YM_Ads/lDxetjnDvaJzHHRFrIgQ1w.png,3664.8355,1186978
Andersen Corporation,4/1/2025,YouTube,Video,3/3/2025,4/10/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/eed378935525ea4e/media,98.0092,63408
Andersen Corporation,4/1/2025,YouTube,Video,4/2/2025,4/17/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/a7ea2e08a16ea1d6/media,101.6478,65763
Andersen Corporation,4/1/2025,OTT,Video,4/3/2025,4/25/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/ad641f72d125236f/media,38355.0449,1513072
Andersen Corporation,4/1/2025,Instagram,Story Post,4/1/2025,4/30/2025,,129.6325,17073
Andersen Corporation,4/1/2025,Instagram,Reel Post,8/10/2024,4/30/2025,,771.7539,101643
Andersen Corporation,4/1/2025,OTT,Video,4/8/2025,4/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7faed727f1aa87db/media,27529.0271,1140467
Andersen Corporation,4/1/2025,OTT,Video,4/18/2025,5/28/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/db59b07b6a40f49a/media,31564.999,1271968
Andersen Corporation,4/1/2025,Desktop Display,HTML5,12/19/2023,5/31/2025,https://s3.amazonaws.com/YM_Ads/EcEzr3pyDV9xSG-WJGdfiA.png,980.5459,269002
Andersen Corporation,4/1/2025,OTT,Video,4/17/2025,5/6/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6cf0cf8fb7be5cab/media,3622.531,149852
Andersen Corporation,4/1/2025,Instagram,Photo Post,3/21/2025,5/23/2025,https://s3.amazonaws.com/YM_Ads/1109257311829156809.png,257.9875,33979
Andersen Corporation,4/1/2025,YouTube,Video,4/11/2025,4/11/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/8c77568604a6a426/media,24.4763,15835
Andersen Corporation,4/1/2025,YouTube,Video,4/7/2025,4/16/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4aec0e0130bccb49/media,172.0899,111335
Andersen Corporation,4/1/2025,Facebook,Unknown Post Type,3/29/2025,4/15/2025,,568.3038,85291
Andersen Corporation,4/1/2025,Mobile Display,Image,3/1/2025,4/1/2025,https://s3.amazonaws.com/YM_Ads/UNZePMoHdCvAOcUooZ67XQ.jpg,0.3149,38
Andersen Corporation,4/1/2025,OTT,Video,4/29/2025,5/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7e4951fe4046a956/media,3034.0918,127190
Andersen Corporation,4/1/2025,OTT,Video,4/8/2025,4/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/8f93d1d12616de93/media,30840.2977,1210029
Andersen Corporation,4/1/2025,OTT,Video,2/12/2025,4/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d348072e40ca76b8/media,11743.5322,485793
Andersen Corporation,4/1/2025,YouTube,Video,4/4/2025,4/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/2a534485b7dd0c7b/media,1787.5613,1156486
Andersen Corporation,4/1/2025,YouTube,Video,4/1/2025,4/26/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/1f75c61bc9f9df7e/media,125.0648,80913
Andersen Corporation,4/1/2025,OTT,Video,4/8/2025,4/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/28b64ec790467b51/media,71266.3038,2680731
Andersen Corporation,4/1/2025,YouTube,Video,3/2/2025,4/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/94800d80dc39ef64/media,524.2749,339192
Andersen Corporation,4/1/2025,OTT,Video,4/25/2025,5/7/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/a5154e2b59cf091c/media,13501.9741,561595
Andersen Corporation,4/1/2025,Facebook,Photo Post,3/16/2025,5/21/2025,https://s3.amazonaws.com/YM_Ads/4503653591290157841.png,4360.5655,654443
Andersen Corporation,4/1/2025,Desktop Display,HTML5,3/22/2024,5/31/2025,https://s3.amazonaws.com/YM_Ads/-D7fJSE2ONOZd34WoLggMA.png,378.0517,84146
Andersen Corporation,4/1/2025,Facebook,Photo Post,9/22/2020,5/30/2025,https://s3.amazonaws.com/YM_Ads/8570482251508330800.png,567.4359,85161
